,CREATEDAT,CURRENCY,CUSTOMER,DOCNUM,DOCTYPE,EXCHRATE,GRANDTOTAL,MATERIAL,QUANTITY,SALDEPT
4280,30.01.2016 16:15:45,USD,300175,50-16011419,RI,3.66,56.48,YS033010180101-00026-0090,1,23
4281,30.01.2016 16:15:45,USD,300175,50-16011419,RI,3.66,0.01,CA364020020105-00001-0050,1,23
4282,30.01.2016 16:15:45,USD,300175,50-16011419,RI,3.66,0.01,CA364020020117-00001-0050,1,23
4283,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,256.9,CH033010110702-00398-0100,1,27
4284,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,256.5,HB033010070601-00102-0100,1,27
4285,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,0.01,ZZ950016780101-00001-0002,1,27
4286,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,0.02,CA364020020105-00001-0050,2,27
4287,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,0.02,CA364020020117-00001-0050,2,27
4288,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,165.9,GI033010460101-00080-0100,1,27
4289,30.01.2016 16:39:42,AED,300183,50-16010293,RC,1.0,105.7,JO077010160201-00398-0115,1,27
4290,23.01.2016 12:39:09,AED,300175,50-16011105,RI,1.0,188.83,BV022010150301-00102-0100,1,27
4291,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,310.0,GA033010220101-00026-0100,1,27
4292,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,363.0,VR044010070101-00026-0090,1,27
4293,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,255.0,HB033010070601-00102-0100,1,27
4294,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,0.01,ZZ950504180101-00002-0000,1,27
4295,23.01.2016 12:39:09,AED,300175,50-16011105,RI,1.0,0.05,CA364020020117-00001-0050,5,27
4296,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,210.0,GU022010150301-00006-0075,1,27
4297,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,285.0,HE022010210101-00579-0075,1,27
4298,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,510.0,CH022010370101-00102-0150,1,27
4299,23.01.2016 12:39:09,AED,300175,50-16011105,RI,1.0,458.6,CD022010200101-01209-0150,1,27
4300,23.01.2016 12:39:09,AED,300175,50-16011105,RI,1.0,236.79,CH033010051002-00026-0080,1,27
4301,23.01.2016 12:49:58,AED,300183,50-16010220,RC,1.0,129.75,CK066010110101-00026-0100,1,25
4302,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,229.0,GI033010460101-00080-0150,1,27
4303,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,186.0,GU022010140101-00006-0075,1,27
4304,23.01.2016 12:51:29,AED,300183,50-16010221,RC,1.0,252.0,GI033010480101-00026-0075,1,27
4305,28.01.2016 17:18:55,AED,300183,50-16010266,RC,1.0,158.0,GL165010040201-00080-0200,1,25
4306,28.01.2016 17:43:05,AED,300175,50-16011325,RI,1.0,341.25,YS033010320101-00026-0090,1,27
4307,28.01.2016 17:43:05,AED,300175,50-16011325,RI,1.0,129.75,CK066010110101-00026-0100,1,27
4308,28.01.2016 17:43:05,AED,300175,50-16011325,RI,1.0,0.01,ZZ950501330301-00002-0000,1,27
4309,02.02.2016 19:51:45,AED,300183,50-16020022,RC,1.0,240.0,GA033010180101-00080-0075,1,23
4310,02.02.2016 19:51:45,AED,300183,50-16020022,RC,1.0,160.0,PR033010150101-00080-0050,1,23
4311,02.02.2016 19:51:45,AED,300183,50-16020022,RC,1.0,0.01,CA364020020106-00001-0050,1,23
4312,02.02.2016 19:51:45,AED,300183,50-16020022,RC,1.0,0.01,CA364020020105-00001-0050,1,23
4313,03.02.2016 10:57:22,AED,300175,50-16020089,RI,1.0,170.0,HB033010110601-00080-0090,1,19
4314,02.02.2016 22:10:20,AED,300183,50-16020027,RC,1.0,210.0,TR044010020201-00080-0100,1,23
4315,03.02.2016 12:18:55,AED,300175,50-16020091,RI,1.0,75.0,PE387010050301-00026-0100,1,19
4316,07.02.2016 22:28:23,AED,300183,50-16020071,RC,1.0,300.0,VE044010330101-01215-0100,1,27
4317,07.02.2016 22:28:23,AED,300183,50-16020071,RC,1.0,20.0,ZZ950501330301-00002-0000,1,27
4318,07.02.2016 22:28:23,AED,300183,50-16020071,RC,1.0,0.01,ZZ950501330201-00002-0000,1,27
4319,08.02.2016 12:09:11,AED,300175,50-16020309,RI,1.0,177.0,PR033010070101-00080-0100,1,19
4320,08.02.2016 12:09:11,AED,300175,50-16020309,RI,1.0,259.0,FE022010100601-00026-0075,1,19
4321,08.02.2016 13:49:31,AED,300175,50-16020317,RI,1.0,94.0,PR033010150101-00131-0150,1,19
4322,08.02.2016 17:37:48,AED,300175,50-16020329,RI,1.0,0.01,CA364020020104-00001-0050,1,27
4323,27.01.2016 17:41:01,AED,300175,50-16011283,RI,1.0,0.01,ZZ950501330201-00001-0000,1,27
4324,27.01.2016 18:02:54,AED,300183,50-16010250,RC,1.0,227.0,VE044010330101-01254-0100,1,27
4325,27.01.2016 18:27:58,AED,300175,50-16011286,RI,1.0,93.0,LA033010340301-00080-0100,1,27
4326,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,192.71,DG044010080101-00082-0100,1,26
4327,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,258.7,DG044010080101-00458-0100,1,26
4328,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,90.73,CK066010040501-00026-0100,1,26
4329,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,67.49,CK066010130101-00006-0100,1,26
4330,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,129.72,CK066010110101-00026-0100,1,26
4331,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,111.73,DU055010060301-00080-0100,1,26
4332,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,0.02,CA364020020117-00001-0050,2,26
4333,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,0.01,CA364020020104-00001-0050,1,26
4334,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,428.92,DG044010130201-00026-0100,2,26
4335,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,0.01,CA364020020113-00001-0050,1,26
4336,27.01.2016 18:34:07,AED,300175,50-16011289,RI,1.0,0.01,CA364020020112-00001-0050,1,26
4337,27.01.2016 21:22:26,USD,300175,50-16011304,RI,3.66,16.0,FE155010120401-00080-0125,1,26
4338,27.01.2016 21:22:26,USD,300175,50-16011304,RI,3.66,15.0,JA166010070201-00080-0100,1,26
4339,27.01.2016 21:22:26,USD,300175,50-16011304,RI,3.66,14.0,JA166010070101-00080-0100,1,26
4340,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,63.49,VE044010240201-00080-0200,1,23
4341,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,128.22,MA145010030101-00149-0120,2,23
4342,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,47.31,VE044010270101-00006-0090,1,23
4343,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,59.97,AF476010100101-00575-0100,2,23
4344,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,0.02,ZZ950016780101-00001-0002,2,23
4345,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,0.01,CA364020020106-00001-0050,1,23
4346,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,0.01,CA364020020109-00001-0050,1,23
4347,27.01.2016 21:47:45,USD,300175,50-16011309,RI,3.66,0.01,CA364020020107-00001-0050,1,23
4348,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,204.75,IM044010090101-01003-0125,1,25
4349,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,215.25,VE044010290201-00102-0100,1,25
4350,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,234.0,RL077010030501-00080-0125,1,25
4351,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,164.25,BV022010200101-00006-0065,1,25
4352,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,262.5,GA033010110101-00026-0075,1,25
4353,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,249.0,LA022010141101-00028-0075,1,25
4354,28.01.2016 11:49:17,AED,300183,50-16010256,RC,1.0,0.03,CA364020020105-00001-0050,3,25
4355,28.01.2016 11:49:18,AED,300183,50-16010256,RC,1.0,0.03,CA364020020106-00001-0050,3,25
4356,05.02.2016 16:52:59,USD,300175,50-16020170,RI,3.66,40.0,ES044010140101-00026-0075,1,27
4357,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,166.67,VE044010240201-00080-0100,1,26
4358,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,190.48,GI033010160101-00080-0100,1,26
4359,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,157.14,PR033010070101-00080-0100,1,26
4360,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,200.0,VE044010330101-00029-0050,1,26
4361,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,285.71,LA022010290101-00026-0100,1,26
4362,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,0.01,CA364020020110-00001-0050,1,26
4363,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,0.01,CA364020020102-00001-0050,1,26
4364,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,0.01,CA364020020107-00001-0050,1,26
4365,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,0.01,CA364020020116-00001-0050,1,26
4366,05.02.2016 18:35:49,AED,300175,50-16020181,RI,1.0,0.01,CA364020020114-00001-0050,1,26
4367,05.02.2016 19:42:46,USD,300175,50-16020193,RI,3.66,40.0,BV022010160101-00026-0075,1,23
4368,05.02.2016 19:42:46,USD,300175,50-16020193,RI,3.66,65.0,GU025010750101-00006-0100,1,23
4369,05.02.2016 19:42:46,USD,300175,50-16020193,RI,3.66,45.0,VE044010270101-00006-0090,1,23
4370,05.02.2016 19:42:46,USD,300175,50-16020193,RI,3.66,0.02,CA364020020109-00001-0050,2,23
4371,05.02.2016 20:06:18,AED,300175,50-16020198,RI,1.0,39.0,VS144010061001-01025-0250,1,27
4372,05.02.2016 20:06:18,AED,300175,50-16020198,RI,1.0,36.0,VE044010330101-00956-0005,1,27
4373,05.02.2016 20:06:18,AED,300175,50-16020198,RI,1.0,36.0,VE044010280101-00174-0005,1,27
4374,05.02.2016 20:06:18,AED,300175,50-16020198,RI,1.0,39.0,VS144010062201-01025-0250,1,27
4375,05.02.2016 20:13:24,AED,300175,50-16020200,RI,1.0,85.0,JO077010030101-00080-0125,1,26
4376,14.02.2016 11:20:17,AED,300175,50-16020585,RI,1.0,125.0,TH155010020101-00080-0100,1,26
4377,25.01.2016 12:36:35,AED,300175,50-16011173,RI,1.0,350.0,CD022010260101-00006-0100,1,19
4378,25.01.2016 13:47:43,AED,300175,50-16011180,RI,1.0,0.01,CA364020020104-00001-0050,1,26
4379,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,1000.0,RL077010070101-00026-0075,4,25
4380,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,600.0,VA033010080601-00026-0080,2,25
4381,25.01.2016 12:53:12,AED,300175,50-16011174,RI,1.0,440.0,CH022010370101-00102-0100,1,19
4382,25.01.2016 12:53:12,AED,300175,50-16011174,RI,1.0,0.01,CA364020020107-00001-0050,1,19
4383,25.01.2016 13:47:43,AED,300175,50-16011180,RI,1.0,555.0,EL033010320101-00149-0100,2,26
4384,25.01.2016 13:47:43,AED,300175,50-16011180,RI,1.0,0.01,CA364020020103-00001-0050,1,26
4385,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,256.0,YS033010030101-00080-0080,1,25
4386,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,435.0,YS033010040101-00080-0080,2,25
4387,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,290.0,TF022010040201-00080-0050,1,25
4388,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,640.0,CH044010090201-00026-0050,3,25
4389,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,190.0,JC144010060101-00026-0100,1,25
4390,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,0.03,ZZ950016780101-00001-0002,3,25
4391,25.01.2016 14:06:09,AED,300175,50-16011181,RI,1.0,0.01,ZZ950503030201-00001-0000,1,25
4392,03.02.2016 20:37:23,AED,300175,50-16020119,RI,1.0,270.0,AR144010220101-00149-0100,1,23
4393,03.02.2016 20:37:23,AED,300175,50-16020119,RI,1.0,0.02,ZZ950016780101-00001-0002,2,23
4394,03.02.2016 20:37:35,AED,300175,50-16020120,RI,1.0,230.0,AR144010220101-00149-0100,1,25
4395,03.02.2016 21:26:05,AED,300175,50-16020127,RI,1.0,220.0,JP033010020101-00006-0100,1,25
4396,03.02.2016 21:26:05,AED,300175,50-16020127,RI,1.0,0.01,CA364020020117-00001-0050,1,25
4397,03.02.2016 22:06:58,AED,300175,50-16020131,RI,1.0,245.0,VE044010250101-00253-0090,1,25
4398,04.02.2016 13:57:38,AED,300175,50-16020141,RI,1.0,384.0,GA033010220102-00026-0100,1,19
4399,04.02.2016 15:03:34,USD,300175,50-16020144,RI,3.66,100.0,CH022010330401-00080-0100,1,26
4400,06.01.2016 13:19:06,AED,300175,50-16010305,RI,1.0,222.75,EL033010170201-00026-0100,1,27
4401,06.01.2016 13:19:06,AED,300175,50-16010305,RI,1.0,130.5,MO044010040201-00006-0100,1,27
4402,06.01.2016 13:19:06,AED,300175,50-16010305,RI,1.0,0.01,CA364020020115-00001-0050,1,27
4403,06.01.2016 13:53:49,AED,300175,50-16010309,RI,1.0,70.0,EA052010180101-00026-0060,1,23
4404,06.01.2016 13:54:48,USD,300175,50-16010310,RI,3.66,50.62,TR044010170101-00080-0100,1,25
4405,06.01.2016 13:54:48,USD,300175,50-16010310,RI,3.66,73.15,HE022010210101-00081-0100,1,25
4406,06.01.2016 13:54:48,USD,300175,50-16010310,RI,3.66,121.23,PR033010160101-00026-0050,2,25
4407,06.01.2016 13:54:49,USD,300175,50-16010310,RI,3.66,44.98,VE044010280101-00026-0050,1,25
4408,06.01.2016 13:54:49,USD,300175,50-16010310,RI,3.66,0.02,CA364020020102-00001-0050,2,25
4409,06.01.2016 14:12:29,AED,300175,50-16010313,RI,1.0,177.0,HB033010070201-01234-0100,1,26
4410,06.01.2016 17:18:38,AED,300175,50-16010316,RI,1.0,275.0,GA033010210201-00454-0100,1,26
4411,06.01.2016 17:18:38,AED,300175,50-16010316,RI,1.0,0.01,CA364020020117-00001-0050,1,26
4412,06.01.2016 19:55:17,AED,300175,50-16010330,RI,1.0,185.0,GI033010250101-00006-0075,1,26
4413,06.01.2016 20:10:39,USD,300175,50-16010333,RI,3.66,240.0,DG044010100201-00007-0100,6,25
4414,14.01.2016 13:19:37,AED,300175,50-16010650,RI,1.0,480.0,PR033010020101-00006-0050,4,23
4415,14.01.2016 13:19:37,AED,300175,50-16010650,RI,1.0,225.0,GI033010030101-00017-0100,2,23
4416,14.01.2016 13:19:37,AED,300175,50-16010650,RI,1.0,183.0,GI033010050301-00093-0100,2,23
4417,07.08.2016 15:16:02,AED,300175,50-16080198,RI,1.0,78.0,LA033010360101-00041-0100,1,21
4418,07.08.2016 17:35:00,AED,300175,50-16080203,RI,1.0,63.0,AZ489010050101-00026-0100,1,19
4419,07.08.2016 17:35:01,AED,300175,50-16080203,RI,1.0,127.5,AZ489010100101-00026-0100,2,19
4420,07.08.2016 17:35:01,AED,300175,50-16080203,RI,1.0,540.0,TT162010140101-00782-0100,1,19
4421,07.08.2016 17:35:01,AED,300175,50-16080203,RI,1.0,0.01,ZZ950503030301-00001-0000,1,19
4422,07.08.2016 17:35:00,AED,300175,50-16080203,RI,1.0,86.25,LA033010360101-00026-0050,1,19
4423,01.01.2016 17:50:53,AED,300175,50-16010006,RI,1.0,40.0,ZZ940010010101-01080-0000,2,21
4424,01.01.2016 18:26:00,AED,300175,50-16010012,RI,1.0,242.15,GA033010110101-00080-0075,1,20
4425,01.01.2016 18:26:00,AED,300175,50-16010012,RI,1.0,359.85,CD022010020102-00026-0100,1,20
4426,01.01.2016 18:52:49,AED,300175,50-16010014,RI,1.0,39.0,VS144010061801-01025-0250,1,23
4427,01.01.2016 18:52:49,AED,300175,50-16010014,RI,1.0,39.0,VS144010061001-01025-0250,1,23
4428,01.01.2016 19:14:08,AED,300175,50-16010015,RI,1.0,160.0,CA022010110101-00080-0100,1,26
4429,01.01.2016 20:53:01,USD,300183,50-16010007,RC,3.66,45.0,VE044010240201-00080-0100,1,23
4430,01.01.2016 20:53:01,USD,300183,50-16010007,RC,3.66,55.0,GI033010250101-00006-0075,1,23
4431,01.01.2016 20:53:02,USD,300183,50-16010007,RC,3.66,0.01,ZZ950016780101-00001-0002,1,23
4432,01.01.2016 21:00:27,AED,300175,50-16010034,RI,1.0,656.67,GA033010220101-00026-0100,2,26
4433,01.01.2016 21:00:27,AED,300175,50-16010034,RI,1.0,109.44,AF476010100101-00575-0100,1,26
4434,01.01.2016 21:00:27,AED,300175,50-16010034,RI,1.0,258.69,GU022010140101-00026-0075,1,26
4435,01.01.2016 21:00:27,AED,300175,50-16010034,RI,1.0,0.02,CA364020020115-00001-0050,2,26
4436,01.01.2016 21:00:27,AED,300175,50-16010034,RI,1.0,0.01,CA364020020114-00001-0050,1,26
4437,01.01.2016 21:31:09,AED,300175,50-16010040,RI,1.0,100.0,LA044010120101-00081-0100,1,26
4438,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,686.44,TF022010030801-00149-0050,1,21
4439,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,184.12,BU033010110101-00082-0100,1,21
4440,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,310.15,TF022010090101-00102-0050,1,21
4441,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,179.65,BU033010070101-00080-0100,1,21
4442,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,252.94,PR030010070201-00080-0100,1,21
4443,01.01.2016 21:37:49,AED,300175,50-16010041,RI,1.0,86.7,OA474010060101-00102-0100,1,21
4444,01.01.2016 21:37:50,AED,300175,50-16010041,RI,1.0,0.01,ZZ950504180101-00006-0000,1,21
4445,11.01.2016 20:33:00,USD,300175,50-16010559,RI,3.66,15.0,CA055010050101-00080-0050,1,20
4446,11.01.2016 22:17:14,AED,300175,50-16010569,RI,1.0,125.0,CK066010030301-00026-0100,1,25
4447,11.01.2016 22:17:14,AED,300175,50-16010569,RI,1.0,85.2,AS155010070202-00006-0100,1,25
4448,12.01.2016 11:20:28,AED,300175,50-16010576,RI,1.0,0.01,CA364020020110-00001-0050,1,26
4449,12.01.2016 11:20:28,AED,300175,50-16010576,RI,1.0,0.01,CA364020020117-00001-0050,1,26
4450,12.01.2016 11:20:28,AED,300175,50-16010576,RI,1.0,510.0,CH022010310101-00026-0100,1,26
4451,12.01.2016 11:20:28,AED,300175,50-16010576,RI,1.0,165.0,GI033010070101-00080-0100,1,26
4452,12.01.2016 12:07:04,AED,300175,50-16010579,RI,1.0,84.0,DA055010030101-00080-0125,1,26
4453,12.01.2016 12:07:04,AED,300175,50-16010579,RI,1.0,155.25,BU033010070501-00006-0100,1,26
4454,12.01.2016 12:07:04,AED,300175,50-16010579,RI,1.0,0.01,CA364020020117-00001-0050,1,26
4455,24.01.2016 20:47:07,AED,300175,50-16011164,RI,1.0,0.03,CA364020020117-00001-0050,3,23
4456,24.01.2016 20:47:07,AED,300175,50-16011164,RI,1.0,0.01,CA364020020111-00001-0050,1,23
4457,24.01.2016 20:47:07,AED,300175,50-16011164,RI,1.0,0.01,CA364020020106-00001-0050,1,23
4458,24.01.2016 20:47:08,AED,300175,50-16011164,RI,1.0,0.01,CA364020020109-00001-0050,1,23
4459,04.02.2016 18:22:04,AED,300175,50-16020151,RI,1.0,180.0,LA044010230101-00026-0100,1,26
4460,04.02.2016 18:22:04,AED,300175,50-16020151,RI,1.0,0.01,ZZ950501330301-00005-0000,1,26
4461,04.02.2016 18:40:33,AED,300175,50-16020154,RI,1.0,160.0,HB033010200101-00006-0100,1,23
4462,12.02.2016 21:18:06,AED,300175,50-16020527,RI,1.0,60.0,CK066010110101-01274-0153,1,25
4463,12.02.2016 22:23:22,AED,300175,50-16020531,RI,1.0,135.0,HB033010070301-00080-0050,1,27
4464,13.02.2016 13:36:35,AED,300175,50-16020537,RI,1.0,438.0,CH022010350101-00026-0100,1,25
4465,13.02.2016 18:30:22,AED,300175,50-16020548,RI,1.0,150.0,CK066010110101-00026-0100,1,19
4466,13.02.2016 18:30:22,AED,300175,50-16020548,RI,1.0,115.0,CK066010110101-00080-0100,1,19
4467,13.02.2016 18:30:22,AED,300175,50-16020548,RI,1.0,135.0,BU033010050101-00080-0050,1,19
4468,13.02.2016 18:30:22,AED,300175,50-16020548,RI,1.0,0.01,ZZ950501330201-00001-0000,1,19
4469,13.02.2016 19:53:39,AED,300175,50-16020561,RI,1.0,200.0,GU025010560101-00081-0125,1,25
4470,13.02.2016 19:53:39,AED,300175,50-16020561,RI,1.0,360.0,YS033010320101-00026-0090,1,25
4471,13.02.2016 19:53:39,AED,300175,50-16020561,RI,1.0,265.0,GI033010480101-00026-0075,1,25
4472,13.02.2016 19:53:39,AED,300175,50-16020561,RI,1.0,0.01,CA364020020104-00001-0050,1,25
4473,13.02.2016 19:53:39,AED,300175,50-16020561,RI,1.0,0.02,CA364020020115-00001-0050,2,25
4474,13.02.2016 22:15:45,AED,300175,50-16020577,RI,1.0,400.0,GU022010140101-00006-0075,2,27
4475,13.02.2016 22:15:45,AED,300175,50-16020577,RI,1.0,0.02,CA364020020117-00001-0050,2,27
4476,13.02.2016 22:58:23,AED,300175,50-16020580,RI,1.0,130.0,VA033010050301-00026-0050,1,27
4477,15.02.2016 17:39:09,AED,300175,50-16020644,RI,1.0,35.0,ZZ950503800201-00001-0000,1,21
4478,15.02.2016 17:34:10,AED,300175,50-16020643,RI,1.0,100.0,CL033010060101-00082-0050,1,26
4479,26.01.2016 16:23:30,AED,300175,50-16011224,RI,1.0,0.01,CA364020020114-00001-0050,1,25
4480,26.01.2016 16:23:30,AED,300175,50-16011224,RI,1.0,0.01,CA364020020112-00001-0050,1,25
4481,26.01.2016 18:15:52,USD,300175,50-16011227,RI,3.66,115.0,TT162010040101-00782-0100,1,25
4482,26.01.2016 18:15:52,USD,300175,50-16011227,RI,3.66,70.0,VE044010280201-00026-0100,1,25
4483,26.01.2016 18:15:52,USD,300175,50-16011227,RI,3.66,0.01,ZZ950016780101-00001-0002,1,25
4484,31.01.2016 20:05:21,AED,300175,50-16011470,RI,1.0,39.0,VS144010060402-01025-0250,1,27
4485,31.01.2016 20:33:59,AED,300175,50-16011474,RI,1.0,183.0,GU022010150201-00081-0090,1,25
4486,31.01.2016 20:33:59,AED,300175,50-16011474,RI,1.0,0.01,CA364020020117-00001-0050,1,25
4487,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,216.46,DG044010080101-00026-0075,1,27
4488,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,161.04,GI033010210201-00080-0100,1,27
4489,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,192.5,IM044010090101-00081-0125,1,27
4490,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,0.01,CA364020020107-00001-0050,1,27
4491,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,0.01,CA364020020119-00001-0050,1,27
4492,31.01.2016 20:52:53,AED,300175,50-16011476,RI,1.0,0.01,CA364020020115-00001-0050,1,27
4493,31.01.2016 22:01:00,AED,300175,50-16011479,RI,1.0,198.0,DA055010032301-00408-0100,2,27
4494,31.01.2016 22:11:27,AED,300175,50-16011482,RI,1.0,161.0,MB033010080301-00080-0100,1,26
4495,05.02.2016 21:22:27,AED,300175,50-16020207,RI,1.0,160.0,AZ155010070101-00080-0200,1,25
4496,05.02.2016 21:22:27,AED,300175,50-16020207,RI,1.0,0.01,CA364020020113-00001-0050,1,25
4497,05.02.2016 22:40:10,AED,300175,50-16020213,RI,1.0,69.0,SP379010020401-00081-0100,1,23
4498,05.02.2016 22:47:17,AED,300175,50-16020214,RI,1.0,200.0,CH033010050701-00080-0100,1,23
4499,06.02.2016 10:07:21,AED,300175,50-16020219,RI,1.0,47.0,VS144010062501-00057-0250,1,27
4500,06.02.2016 12:42:30,AED,300175,50-16020224,RI,1.0,220.0,GI381010030101-00102-0100,4,26
4501,06.02.2016 15:33:16,AED,300175,50-16020229,RI,1.0,235.0,CH033010050101-00080-0100,1,25
4502,06.02.2016 15:33:16,AED,300175,50-16020229,RI,1.0,190.0,ES044010340101-00026-0075,1,25
4503,06.02.2016 15:33:16,AED,300175,50-16020229,RI,1.0,0.01,CA364020020109-00001-0050,1,25
4504,06.02.2016 16:56:54,AED,300175,50-16020231,RI,1.0,450.0,RC044010100101-00026-0075,2,26
4505,06.02.2016 18:54:32,AED,300175,50-16020238,RI,1.0,250.0,KE033010150101-00026-0100,1,23
4506,06.02.2016 17:10:50,AED,300175,50-16020234,RI,1.0,235.0,GU022010140101-00006-0062,1,27
4507,06.02.2016 18:54:32,AED,300175,50-16020238,RI,1.0,0.01,CA364020020105-00001-0050,1,23
4508,06.02.2016 19:00:58,AED,300175,50-16020240,RI,1.0,150.0,DA055010030201-00644-0100,1,23
4509,06.02.2016 19:42:49,AED,300175,50-16020245,RI,1.0,495.0,CH022010310201-00026-0100,1,27
4510,12.01.2016 13:21:06,AED,300175,50-16010586,RI,1.0,270.0,GU022010200101-00026-0075,1,25
4511,12.01.2016 13:21:06,AED,300175,50-16010586,RI,1.0,200.0,VE044010330101-00029-0050,1,25
4512,12.01.2016 13:21:06,AED,300175,50-16010586,RI,1.0,0.02,CA364020020111-00001-0050,2,25
4513,13.01.2016 16:21:32,AED,300175,50-16010626,RI,1.0,84.0,DA055010030101-00080-0125,1,33
4514,13.01.2016 16:34:33,AED,300175,50-16010629,RI,1.0,94.0,HB033010140101-00084-0050,1,23
4515,13.01.2016 16:34:33,AED,300175,50-16010629,RI,1.0,100.0,CK066010110101-00080-0050,1,23
4516,13.01.2016 16:34:33,AED,300175,50-16010629,RI,1.0,0.01,CA364020020106-00001-0050,1,23
4517,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,1169.73,TF022010031101-00149-0100,1,25
4518,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,649.85,CR065010350101-00102-0120,1,25
4519,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,584.86,GU022010180201-00026-0100,1,25
4520,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,509.88,CH022010370101-00102-0150,1,25
4521,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,1494.15,PM169010160201-00149-0125,3,25
4522,13.01.2016 18:31:39,AED,300183,50-16010120,RC,1.0,454.89,GA033010040501-01055-0125,1,25
